Performance,Categories,Price,On_Sale,Capacity,Theater,Ticket_Type,Show_Duration,Address,Show_Name
"""2017-10-21T14:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-21T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-22T15:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-24T19:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-25T14:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-25T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-26T19:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-27T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-28T14:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-28T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-29T15:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-10-30T19:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-01T14:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-08T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-07T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-12T15:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-15T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-01T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-02T19:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-03T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-04T14:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-04T20:00:00-04:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-15T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-16T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-05T15:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-08T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-09T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-10T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-17T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-18T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-11T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-18T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-19T15:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-11T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-21T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-22T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-22T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-24T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-14T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-24T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-25T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-25T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-26T15:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-28T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-29T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-11-30T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-01T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-02T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-02T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-03T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-03T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-05T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-06T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-07T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-08T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-09T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-09T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-10T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
